Title;Company;Location;Date;Link
Programador JAVA Cloud (Lisboa);HASHTAG PEOPLE;Lisboa, Lisboa, Portugal;Há 16 horas;https://pt.linkedin.com/jobs/view/programador-java-cloud-lisboa-at-hashtag-people-2723778298?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=oQ%2Fn7y6R8IN25FnIPDwmVg%3D%3D&position=23&pageNum=33&trk=public_jobs_jserp-result_search-card
Oferta: Software Engineer (React/Node);KCS iT;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/oferta-software-engineer-react-node-at-kcs-it-2710027554?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=FdoWtZOG0loJv0bX7svOEQ%3D%3D&position=24&pageNum=33&trk=public_jobs_jserp-result_search-card
Salesforce Business Analyst;NEX T Engineering;Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/salesforce-business-analyst-at-nex-t-engineering-2714748890?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=SHq%2BL0mRG0nsB7rdbZXiBw%3D%3D&position=25&pageNum=33&trk=public_jobs_jserp-result_search-card
Business Analyst - Portuguese Affiliate of the Belgian Consulting & Analytics Solutions team;IQVIA;Porto Salvo, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-portuguese-affiliate-of-the-belgian-consulting-analytics-solutions-team-at-iqvia-2631917182?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=z%2FzaVGyf8wPsmZxz3iN6Hg%3D%3D&position=1&pageNum=34&trk=public_jobs_jserp-result_search-card
PHP (Laravel) Software Developer;Decskill;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/php-laravel-software-developer-at-decskill-2695359508?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=HVmjfj6iOTL1tEM41N2b6Q%3D%3D&position=2&pageNum=34&trk=public_jobs_jserp-result_search-card
Business Analyst Warrior;TribeTech;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-warrior-at-tribetech-2718279482?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=tufmt%2F9qH68XEIiPQgwelQ%3D%3D&position=3&pageNum=34&trk=public_jobs_jserp-result_search-card
Software Developer - Back-end;Unit4;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/software-developer-back-end-at-unit4-2707575827?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=1H1Sg2CBvQdpZ57ujqyt8g%3D%3D&position=4&pageNum=34&trk=public_jobs_jserp-result_search-card
Full-Stack Software Engineer;PLUX - Wireless Biosignals S.A.;Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/full-stack-software-engineer-at-plux-wireless-biosignals-s-a-2691982333?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=NAOruRg%2BVK%2FpbiiMRzayOA%3D%3D&position=5&pageNum=34&trk=public_jobs_jserp-result_search-card
Programador JAVA Cloud (Lisboa);HASHTAG PEOPLE;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/programador-java-cloud-lisboa-at-hashtag-people-2720942832?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=kMMsnvCvSfckQ7DYfw0x5w%3D%3D&position=6&pageNum=34&trk=public_jobs_jserp-result_search-card
Business Analyst (Sales) M/F - Algés;Securitas Direct by Verisure;Algés, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-sales-m-f-alg%C3%A9s-at-securitas-direct-by-verisure-2710701826?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=QpsLnrdVHO68Yn%2FBombK2g%3D%3D&position=7&pageNum=34&trk=public_jobs_jserp-result_search-card
JavaScript Software Engineer (Remote Eligible - Portugal);Dashlane;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/javascript-software-engineer-remote-eligible-portugal-at-dashlane-2597343053?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=%2BygrIlEsSUUnfj0Uh1LW7Q%3D%3D&position=8&pageNum=34&trk=public_jobs_jserp-result_search-card
Business Analyst (Sales) M/F - Algés;Securitas Direct by Verisure;Algés, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-sales-m-f-alg%C3%A9s-at-securitas-direct-by-verisure-2710702878?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=cCQd5NXLn7RBlQc8EWAXew%3D%3D&position=9&pageNum=34&trk=public_jobs_jserp-result_search-card
Frontend Software Engineer - Connect;Truphone;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/frontend-software-engineer-connect-at-truphone-2714621279?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=iPPdzNAewfPuz4l7oFez%2FA%3D%3D&position=10&pageNum=34&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Senior Business Analyst - Health Sector;Claranet Talent;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-senior-business-analyst-health-sector-at-claranet-talent-2707530870?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=oFa4e7TLKT9GyQ0QhA75Vw%3D%3D&position=11&pageNum=34&trk=public_jobs_jserp-result_search-card
FrontEnd Software Engineer - RSP;Truphone;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/frontend-software-engineer-rsp-at-truphone-2713790545?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=9vuUA3MCsv31fBwdyvBGkg%3D%3D&position=12&pageNum=34&trk=public_jobs_jserp-result_search-card
Full-Stack Software Engineer for Travel Tech Platform;Nezasa;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/full-stack-software-engineer-for-travel-tech-platform-at-nezasa-2706290084?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=Cf9%2FZOMgeAY9C1h8UNumsA%3D%3D&position=13&pageNum=34&trk=public_jobs_jserp-result_search-card
Business Analyst | Architect;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-architect-at-bold-by-devoteam-1566379677?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=VVXMKlXP1vIlayXId7JvUw%3D%3D&position=14&pageNum=34&trk=public_jobs_jserp-result_search-card
Fullstack Software Engineer - Platform as a Service;Talkdesk;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/fullstack-software-engineer-platform-as-a-service-at-talkdesk-2653149035?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=QAnmmQ%2BBNZuJYCPexaU46g%3D%3D&position=15&pageNum=34&trk=public_jobs_jserp-result_search-card
Business Analyst - Financial Industry (m/f);Noesis;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-financial-industry-m-f-at-noesis-2718499770?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=BDWpS7aOEBxOFXoATSM56A%3D%3D&position=16&pageNum=34&trk=public_jobs_jserp-result_search-card
Professional Software Engineer (React) (m/f);AdNovum;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/professional-software-engineer-react-m-f-at-adnovum-2709067230?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=NDgNTPGiwEJOVfZXKpZEBg%3D%3D&position=17&pageNum=34&trk=public_jobs_jserp-result_search-card
Business Analyst CRM (m/f) ? Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-crm-m-f-%3F-lisboa-at-ankix-2718452935?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=LU%2FJSaB%2FuoxsBlv9bpmdfw%3D%3D&position=18&pageNum=34&trk=public_jobs_jserp-result_search-card
Business Analyst – Consulting Services;IQVIA;Porto Salvo, Lisboa, Portugal;Há 7 dias;https://pt.linkedin.com/jobs/view/business-analyst-%E2%80%93-consulting-services-at-iqvia-2716205146?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=Q1eewrwp1hWUgjeZ6QKEUQ%3D%3D&position=19&pageNum=34&trk=public_jobs_jserp-result_search-card
Software Developer (JAVA);Miniclip;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/software-developer-java-at-miniclip-2661505861?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=m8FulgmGOdaWVIRhCV629g%3D%3D&position=20&pageNum=34&trk=public_jobs_jserp-result_search-card
Clinical Project Manager, Cardiovascular Renal Metabolic;IQVIA;Oeiras, Lisboa, Portugal;Há 18 horas;https://pt.linkedin.com/jobs/view/clinical-project-manager-cardiovascular-renal-metabolic-at-iqvia-2568177167?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=AhHXAXKs7m3z6Eet%2FtLdxw%3D%3D&position=21&pageNum=34&trk=public_jobs_jserp-result_search-card
Quality Manager, Sales Export Manager, Sales Analyst;A Bioproducts Company;Cascais, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/quality-manager-sales-export-manager-sales-analyst-at-a-bioproducts-company-2714517268?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=dP00VSR9HYDzVGM1OJ%2FEtg%3D%3D&position=22&pageNum=34&trk=public_jobs_jserp-result_search-card
Software Engineer;Eigen Technologies;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/software-engineer-at-eigen-technologies-2713762045?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=Lr1ovJidIqJrq1ifZvvhiA%3D%3D&position=23&pageNum=34&trk=public_jobs_jserp-result_search-card
Front-End Software Engineer;Hitachi Vantara;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/front-end-software-engineer-at-hitachi-vantara-2703447906?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=8CdxiY5Hhl2as%2FVbCENUXw%3D%3D&position=24&pageNum=34&trk=public_jobs_jserp-result_search-card
Software Engineer/Developer (m/f);IBC - International Business Consulting;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/software-engineer-developer-m-f-at-ibc-international-business-consulting-2718536003?refId=ACH%2Bh4wqxpupycWUr8Q5Qw%3D%3D&trackingId=BWJMEAUud6U1cKALni%2Bh9Q%3D%3D&position=25&pageNum=34&trk=public_jobs_jserp-result_search-card
Backend Software Engineer (Java) | Remote Friendly Policy;Tamanna.com;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/backend-software-engineer-java-remote-friendly-policy-at-tamanna-com-2713768211?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=igzY4lUOD0xMPwpf2ZAKZA%3D%3D&position=1&pageNum=35&trk=public_jobs_jserp-result_search-card
Frontend Software Engineer - Platform as a Service;Talkdesk;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/frontend-software-engineer-platform-as-a-service-at-talkdesk-2653142749?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=%2FFKG4OEecr%2BUHRBiubFDWw%3D%3D&position=2&pageNum=35&trk=public_jobs_jserp-result_search-card
Business Analyst (m/f);Noesis;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-noesis-2713947363?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=5I6X5PRqCCAVOtBjxbPPjQ%3D%3D&position=3&pageNum=35&trk=public_jobs_jserp-result_search-card
Salesforce Business Analyst;Match Profiler;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/salesforce-business-analyst-at-match-profiler-2695358593?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=J6s8VF5PSVUNsrpaefPrGg%3D%3D&position=4&pageNum=35&trk=public_jobs_jserp-result_search-card
Fullstack Software Engineer;Damia Group Portugal;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/fullstack-software-engineer-at-damia-group-portugal-2693061812?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=2uKztoLnjv357tBt4Cwqdg%3D%3D&position=5&pageNum=35&trk=public_jobs_jserp-result_search-card
Business Analyst - Trade Finance;NEX T Engineering;Lisboa, Lisboa, Portugal;Há 1 dia;https://pt.linkedin.com/jobs/view/business-analyst-trade-finance-at-nex-t-engineering-2324051962?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=UbNHAuAaOS9BjPXFRks6jg%3D%3D&position=6&pageNum=35&trk=public_jobs_jserp-result_search-card
Software Developer / Software Engineer;Camplify;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/software-developer-software-engineer-at-camplify-2720866523?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=Is%2FC8wLv6MIAu8J8PIMFGw%3D%3D&position=7&pageNum=35&trk=public_jobs_jserp-result_search-card
Software Engineer (React/Node) - Portugal (Remote);YLD;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/software-engineer-react-node-portugal-remote-at-yld-2698871451?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=DSw7D5yB7sTV1%2FGyHCZv1Q%3D%3D&position=8&pageNum=35&trk=public_jobs_jserp-result_search-card
Frontend Software Engineer;Sage;Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/frontend-software-engineer-at-sage-2582690032?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=Kvdhnko6UEPHcOa%2BTtSTlw%3D%3D&position=9&pageNum=35&trk=public_jobs_jserp-result_search-card
Business Analyst (Lisbon);KCS iT;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-lisbon-at-kcs-it-2716969051?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=H%2BxDmKfxbfiYMhk7ufr28w%3D%3D&position=10&pageNum=35&trk=public_jobs_jserp-result_search-card
Programador Java (m/f);PDMFC;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/programador-java-m-f-at-pdmfc-2692204362?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=vkGn7cCt3lRq9jqEIQFlag%3D%3D&position=11&pageNum=35&trk=public_jobs_jserp-result_search-card
Software Development Engineer (Java);Hitachi Vantara;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/software-development-engineer-java-at-hitachi-vantara-2611557179?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=nIteU4c%2FzGkab0%2FZXY2UJA%3D%3D&position=12&pageNum=35&trk=public_jobs_jserp-result_search-card
Quality Analyst – Senior Process Associate - Portuguese-HMS009287;Genpact;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/quality-analyst-%E2%80%93-senior-process-associate-portuguese-hms009287-at-genpact-2710444036?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=ndMfWsitgTHfDkPq8Z%2FOyQ%3D%3D&position=13&pageNum=35&trk=public_jobs_jserp-result_search-card
Benefits Senior Analyst;WPP;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/benefits-senior-analyst-at-wpp-2673944024?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=vRNoXDbTE9B3nKpjJw%2F%2FfA%3D%3D&position=14&pageNum=35&trk=public_jobs_jserp-result_search-card
IT Business Analyst / Project manager;Axians Portugal;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/it-business-analyst-project-manager-at-axians-portugal-2718441780?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=tkC%2BLyfZ8Uy98%2B5cC2u5Pw%3D%3D&position=15&pageNum=35&trk=public_jobs_jserp-result_search-card
Software Engineer for Backend Development (m/f);Ankix;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/software-engineer-for-backend-development-m-f-at-ankix-2718403531?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=n8%2FTvyFrOrkDNUE06pXiEg%3D%3D&position=16&pageNum=35&trk=public_jobs_jserp-result_search-card
IT Business Analyst / Project manager;Axians Portugal;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/it-business-analyst-project-manager-at-axians-portugal-2714935516?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=YzOJVdFaZEKE5pjnK4cZMQ%3D%3D&position=17&pageNum=35&trk=public_jobs_jserp-result_search-card
Business Analyst (Porto);KCS iT;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/business-analyst-porto-at-kcs-it-2721656056?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=dbuPI%2FDrmwCw1kkT6wBeOQ%3D%3D&position=18&pageNum=35&trk=public_jobs_jserp-result_search-card
Software Engineer, Frontend;Cazoo;Lisboa, Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/software-engineer-frontend-at-cazoo-2547522920?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=dMsk0FSpqaCMP%2B8AjxuY1A%3D%3D&position=19&pageNum=35&trk=public_jobs_jserp-result_search-card
Programador Java;Axians Portugal;Alfragide, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/programador-java-at-axians-portugal-2722892552?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=hKkJaphLRAnfHgQ5MD9Hcw%3D%3D&position=20&pageNum=35&trk=public_jobs_jserp-result_search-card
Business Analyst Architect;BOLD by Devoteam;Lisboa, Portugal;Há 8 horas;https://pt.linkedin.com/jobs/view/business-analyst-architect-at-bold-by-devoteam-2400339916?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=TKXEmLtW0TG%2FAGKnwUfyjQ%3D%3D&position=21&pageNum=35&trk=public_jobs_jserp-result_search-card
Programador JAVA (Tagus Park);HASHTAG PEOPLE;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/programador-java-tagus-park-at-hashtag-people-2719807330?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=Bhri6IDP94ru0TdG6%2BhLpw%3D%3D&position=22&pageNum=35&trk=public_jobs_jserp-result_search-card
Functional Business Analyst;IRIUM;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/functional-business-analyst-at-irium-2720963444?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=ZEglk52MwNK9VkaowpeLSw%3D%3D&position=23&pageNum=35&trk=public_jobs_jserp-result_search-card
Business Developer Consultant;Randstad Professionals Portugal;Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/business-developer-consultant-at-randstad-professionals-portugal-2686010927?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=MVptZn6o2%2FW0Vsp5wCECQA%3D%3D&position=24&pageNum=35&trk=public_jobs_jserp-result_search-card
It Business Analyst / Project Manager;Axianspt;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/it-business-analyst-project-manager-at-axianspt-2723736354?refId=WGaPorb9rJqItxS7i4GYbg%3D%3D&trackingId=kCg%2B%2B8WB62Qa%2B%2Bap9YGOKA%3D%3D&position=25&pageNum=35&trk=public_jobs_jserp-result_search-card
Front End Software Developer;Cross Border Talents;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/front-end-software-developer-at-cross-border-talents-2711438510?refId=%2FwecyMmvXSBRpM66p%2F2P5Q%3D%3D&trackingId=qTboC7AcH72xKGgpl2YnZQ%3D%3D&position=1&pageNum=36&trk=public_jobs_jserp-result_search-card
Business Process Analyst;KCS iT;Lisboa, Lisboa, Portugal;Há 21 horas;https://pt.linkedin.com/jobs/view/business-process-analyst-at-kcs-it-2722879825?refId=%2FwecyMmvXSBRpM66p%2F2P5Q%3D%3D&trackingId=fUR4pFytufd2sK%2FplcLxvA%3D%3D&position=2&pageNum=36&trk=public_jobs_jserp-result_search-card
Front-End Software Engineer;Cross Border Talents;Sintra, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/front-end-software-engineer-at-cross-border-talents-2691238098?refId=%2FwecyMmvXSBRpM66p%2F2P5Q%3D%3D&trackingId=BcwZiBKiQ%2B2edbPHVaSLVA%3D%3D&position=3&pageNum=36&trk=public_jobs_jserp-result_search-card
Frontend Software Engineer (m/f);Ankix;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/frontend-software-engineer-m-f-at-ankix-2690694446?refId=%2FwecyMmvXSBRpM66p%2F2P5Q%3D%3D&trackingId=ciODoqH8vt9ERrOGJOf%2FoA%3D%3D&position=4&pageNum=36&trk=public_jobs_jserp-result_search-card
Business Development Analyst;SaltPay;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-development-analyst-at-saltpay-2707718960?refId=%2FwecyMmvXSBRpM66p%2F2P5Q%3D%3D&trackingId=Uxb8EcWEs%2BqH6fKFYZOcIw%3D%3D&position=5&pageNum=36&trk=public_jobs_jserp-result_search-card
Business Development Analyst;SaltPay;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-development-analyst-at-saltpay-2708476925?refId=%2FwecyMmvXSBRpM66p%2F2P5Q%3D%3D&trackingId=qdjj1fa3zO3lPfBfjhXSLw%3D%3D&position=6&pageNum=36&trk=public_jobs_jserp-result_search-card
Front-End Software Engineer;Cross Border Talents;Sintra, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/front-end-software-engineer-at-cross-border-talents-2705336799?refId=%2FwecyMmvXSBRpM66p%2F2P5Q%3D%3D&trackingId=HeSfWb80oHtQrQyJ5W31Eg%3D%3D&position=7&pageNum=36&trk=public_jobs_jserp-result_search-card
Agile Business Analyst;BABEL;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/agile-business-analyst-at-babel-2717500028?refId=%2FwecyMmvXSBRpM66p%2F2P5Q%3D%3D&trackingId=KJOrc429lZxgtRPvTUf%2BQQ%3D%3D&position=8&pageNum=36&trk=public_jobs_jserp-result_search-card
Programador JAVA (Tagus Park);HASHTAG PEOPLE;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/programador-java-tagus-park-at-hashtag-people-2722430975?refId=%2FwecyMmvXSBRpM66p%2F2P5Q%3D%3D&trackingId=%2BVGrztJfR8tmy8P9j%2Bqdkw%3D%3D&position=9&pageNum=36&trk=public_jobs_jserp-result_search-card
Oferta: Programador JAVA;Datasmart LLC;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/oferta-programador-java-at-datasmart-llc-2713059959?refId=%2FwecyMmvXSBRpM66p%2F2P5Q%3D%3D&trackingId=T9cCCLmwkxe2IBFBZ%2F5rtQ%3D%3D&position=10&pageNum=36&trk=public_jobs_jserp-result_search-card
Analyst Developer Java (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 6 dias;https://pt.linkedin.com/jobs/view/analyst-developer-java-m-f-at-askblue-2718214857?refId=%2FwecyMmvXSBRpM66p%2F2P5Q%3D%3D&trackingId=GtZj3P1chqGas2LNTGToHA%3D%3D&position=11&pageNum=36&trk=public_jobs_jserp-result_search-card
Software Engineer (React);Damia Group Portugal;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/software-engineer-react-at-damia-group-portugal-2693064310?refId=%2FwecyMmvXSBRpM66p%2F2P5Q%3D%3D&trackingId=AU9dxogzLjnZIZhP6oA99w%3D%3D&position=12&pageNum=36&trk=public_jobs_jserp-result_search-card
Senior Credit Analyst;BNP Paribas CIB;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/senior-credit-analyst-at-bnp-paribas-cib-2581642686?refId=%2FwecyMmvXSBRpM66p%2F2P5Q%3D%3D&trackingId=qMaxsToXl5BtyDkWQ7Hz%2Bg%3D%3D&position=13&pageNum=36&trk=public_jobs_jserp-result_search-card
Consultor Business Analyst (m/f);Bee Engineering ICT;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/consultor-business-analyst-m-f-at-bee-engineering-ict-2718196204?refId=%2FwecyMmvXSBRpM66p%2F2P5Q%3D%3D&trackingId=vZLbsDQrMsjGaW4k7AUSLw%3D%3D&position=14&pageNum=36&trk=public_jobs_jserp-result_search-card
Front-End Software Engineer;Indie Campers;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/front-end-software-engineer-at-indie-campers-2704690955?refId=%2FwecyMmvXSBRpM66p%2F2P5Q%3D%3D&trackingId=jM4jasnvaHGTNc50tvgcQg%3D%3D&position=15&pageNum=36&trk=public_jobs_jserp-result_search-card
